Skip Frames,Confidence Config,Media,Factor_escala,Count In Real,Count Out Real,Count In Estimated,Count Out Estimated,Error In Abs,Error In Rel,Error Out Abs,Error Out Rel,Error Global
15,0.2,95,0.010526315789473684,8,12,11,7,3,0.375,5,0.4166666666666667,0.1
15,0.2,115,0.008695652173913044,8,12,11,9,3,0.375,3,0.25,0.0
15,0.2,135,0.007407407407407408,8,12,12,9,4,0.5,3,0.25,0.05
15,0.2,185,0.005405405405405406,8,12,12,8,4,0.5,4,0.3333333333333333,0.0
15,0.3,45,0.022222222222222223,8,12,7,4,1,0.125,8,0.6666666666666666,0.45
15,0.3,65,0.015384615384615385,8,12,9,9,1,0.125,3,0.25,0.1
15,0.3,85,0.011764705882352941,8,12,10,9,2,0.25,3,0.25,0.05
15,0.3,95,0.010526315789473684,8,12,12,6,4,0.5,6,0.5,0.1
15,0.3,115,0.008695652173913044,8,12,11,9,3,0.375,3,0.25,0.0
15,0.3,135,0.007407407407407408,8,12,12,9,4,0.5,3,0.25,0.05
15,0.3,185,0.005405405405405406,8,12,12,7,4,0.5,5,0.4166666666666667,0.05
15,0.4,45,0.022222222222222223,8,12,7,3,1,0.125,9,0.75,0.5
15,0.4,65,0.015384615384615385,8,12,8,7,0,0.0,5,0.4166666666666667,0.25
15,0.4,85,0.011764705882352941,8,12,10,7,2,0.25,5,0.4166666666666667,0.15
15,0.4,95,0.010526315789473684,8,12,9,8,1,0.125,4,0.3333333333333333,0.15
15,0.4,115,0.008695652173913044,8,12,11,9,3,0.375,3,0.25,0.0
15,0.4,135,0.007407407407407408,8,12,12,7,4,0.5,5,0.4166666666666667,0.05
15,0.4,185,0.005405405405405406,8,12,7,9,1,0.125,3,0.25,0.2
15,0.5,45,0.022222222222222223,8,12,6,3,2,0.25,9,0.75,0.55
15,0.5,65,0.015384615384615385,8,12,8,7,0,0.0,5,0.4166666666666667,0.25
15,0.5,85,0.011764705882352941,8,12,7,7,1,0.125,5,0.4166666666666667,0.3
15,0.5,95,0.010526315789473684,8,12,8,11,0,0.0,1,0.08333333333333333,0.05
15,0.5,115,0.008695652173913044,8,12,10,11,2,0.25,1,0.08333333333333333,0.05
15,0.5,135,0.007407407407407408,8,12,9,7,1,0.125,5,0.4166666666666667,0.2
15,0.5,185,0.005405405405405406,8,12,6,8,2,0.25,4,0.3333333333333333,0.3
20,0.1,45,0.022222222222222223,8,12,5,4,3,0.375,8,0.6666666666666666,0.55
20,0.1,65,0.015384615384615385,8,12,8,6,0,0.0,6,0.5,0.3
20,0.1,85,0.011764705882352941,8,12,9,8,1,0.125,4,0.3333333333333333,0.15
20,0.1,95,0.010526315789473684,8,12,10,6,2,0.25,6,0.5,0.2
20,0.1,115,0.008695652173913044,8,12,10,7,2,0.25,5,0.4166666666666667,0.15
20,0.1,135,0.007407407407407408,8,12,12,7,4,0.5,5,0.4166666666666667,0.05
20,0.1,185,0.005405405405405406,8,12,9,8,1,0.125,4,0.3333333333333333,0.15
20,0.2,45,0.022222222222222223,8,12,5,4,3,0.375,8,0.6666666666666666,0.55
20,0.2,65,0.015384615384615385,8,12,8,6,0,0.0,6,0.5,0.3
20,0.2,85,0.011764705882352941,8,12,9,8,1,0.125,4,0.3333333333333333,0.15
20,0.2,95,0.010526315789473684,8,12,10,6,2,0.25,6,0.5,0.2
20,0.2,115,0.008695652173913044,8,12,10,7,2,0.25,5,0.4166666666666667,0.15
20,0.2,135,0.007407407407407408,8,12,12,7,4,0.5,5,0.4166666666666667,0.05
20,0.2,185,0.005405405405405406,8,12,9,8,1,0.125,4,0.3333333333333333,0.15
20,0.3,45,0.022222222222222223,8,12,4,5,4,0.5,7,0.5833333333333334,0.55
20,0.3,65,0.015384615384615385,8,12,9,4,1,0.125,8,0.6666666666666666,0.35
20,0.3,85,0.011764705882352941,8,12,8,8,0,0.0,4,0.3333333333333333,0.2
20,0.3,95,0.010526315789473684,8,12,9,7,1,0.125,5,0.4166666666666667,0.2
20,0.3,115,0.008695652173913044,8,12,10,7,2,0.25,5,0.4166666666666667,0.15
20,0.3,135,0.007407407407407408,8,12,9,8,1,0.125,4,0.3333333333333333,0.15
20,0.3,185,0.005405405405405406,8,12,9,8,1,0.125,4,0.3333333333333333,0.15
20,0.4,45,0.022222222222222223,8,12,5,5,3,0.375,7,0.5833333333333334,0.5
20,0.4,65,0.015384615384615385,8,12,6,5,2,0.25,7,0.5833333333333334,0.45
20,0.4,85,0.011764705882352941,8,12,8,5,0,0.0,7,0.5833333333333334,0.35
20,0.4,95,0.010526315789473684,8,12,9,6,1,0.125,6,0.5,0.25
20,0.4,115,0.008695652173913044,8,12,7,8,1,0.125,4,0.3333333333333333,0.25
20,0.4,135,0.007407407407407408,8,12,8,8,0,0.0,4,0.3333333333333333,0.2
20,0.4,185,0.005405405405405406,8,12,4,6,4,0.5,6,0.5,0.5
20,0.5,45,0.022222222222222223,8,12,5,5,3,0.375,7,0.5833333333333334,0.5
20,0.5,65,0.015384615384615385,8,12,5,5,3,0.375,7,0.5833333333333334,0.5
20,0.5,85,0.011764705882352941,8,12,5,5,3,0.375,7,0.5833333333333334,0.5
20,0.5,95,0.010526315789473684,8,12,7,8,1,0.125,4,0.3333333333333333,0.25
20,0.5,115,0.008695652173913044,8,12,6,8,2,0.25,4,0.3333333333333333,0.3
20,0.5,135,0.007407407407407408,8,12,5,7,3,0.375,5,0.4166666666666667,0.4
20,0.5,185,0.005405405405405406,8,12,4,5,4,0.5,7,0.5833333333333334,0.55
25,0.1,45,0.022222222222222223,8,12,7,5,1,0.125,7,0.5833333333333334,0.4
25,0.1,65,0.015384615384615385,8,12,6,7,2,0.25,5,0.4166666666666667,0.35
25,0.1,85,0.011764705882352941,8,12,10,6,2,0.25,6,0.5,0.2
25,0.1,95,0.010526315789473684,8,12,12,6,4,0.5,6,0.5,0.1
25,0.1,115,0.008695652173913044,8,12,10,7,2,0.25,5,0.4166666666666667,0.15
25,0.1,135,0.007407407407407408,8,12,10,8,2,0.25,4,0.3333333333333333,0.1
25,0.1,185,0.005405405405405406,8,12,6,7,2,0.25,5,0.4166666666666667,0.35
25,0.2,45,0.022222222222222223,8,12,7,5,1,0.125,7,0.5833333333333334,0.4
25,0.2,65,0.015384615384615385,8,12,6,7,2,0.25,5,0.4166666666666667,0.35
25,0.2,85,0.011764705882352941,8,12,10,6,2,0.25,6,0.5,0.2
25,0.2,95,0.010526315789473684,8,12,12,6,4,0.5,6,0.5,0.1
25,0.2,115,0.008695652173913044,8,12,10,7,2,0.25,5,0.4166666666666667,0.15
25,0.2,135,0.007407407407407408,8,12,10,8,2,0.25,4,0.3333333333333333,0.1
25,0.2,185,0.005405405405405406,8,12,6,7,2,0.25,5,0.4166666666666667,0.35
25,0.3,45,0.022222222222222223,8,12,5,4,3,0.375,8,0.6666666666666666,0.55
25,0.3,65,0.015384615384615385,8,12,6,6,2,0.25,6,0.5,0.4
25,0.3,85,0.011764705882352941,8,12,8,7,0,0.0,5,0.4166666666666667,0.25
25,0.3,95,0.010526315789473684,8,12,12,6,4,0.5,6,0.5,0.1
25,0.3,115,0.008695652173913044,8,12,8,7,0,0.0,5,0.4166666666666667,0.25
25,0.3,135,0.007407407407407408,8,12,8,8,0,0.0,4,0.3333333333333333,0.2
25,0.3,185,0.005405405405405406,8,12,6,7,2,0.25,5,0.4166666666666667,0.35
25,0.4,45,0.022222222222222223,8,12,6,4,2,0.25,8,0.6666666666666666,0.5
25,0.4,65,0.015384615384615385,8,12,6,6,2,0.25,6,0.5,0.4
25,0.4,85,0.011764705882352941,8,12,7,7,1,0.125,5,0.4166666666666667,0.3
25,0.4,95,0.010526315789473684,8,12,8,7,0,0.0,5,0.4166666666666667,0.25
25,0.4,115,0.008695652173913044,8,12,5,8,3,0.375,4,0.3333333333333333,0.35
25,0.4,135,0.007407407407407408,8,12,8,6,0,0.0,6,0.5,0.3
25,0.4,185,0.005405405405405406,8,12,4,6,4,0.5,6,0.5,0.5
25,0.5,45,0.022222222222222223,8,12,6,4,2,0.25,8,0.6666666666666666,0.5
25,0.5,65,0.015384615384615385,8,12,6,6,2,0.25,6,0.5,0.4
25,0.5,85,0.011764705882352941,8,12,5,6,3,0.375,6,0.5,0.45
25,0.5,95,0.010526315789473684,8,12,7,6,1,0.125,6,0.5,0.35
25,0.5,115,0.008695652173913044,8,12,6,7,2,0.25,5,0.4166666666666667,0.35
25,0.5,135,0.007407407407407408,8,12,8,6,0,0.0,6,0.5,0.3
25,0.5,185,0.005405405405405406,8,12,4,5,4,0.5,7,0.5833333333333334,0.55
30,0.1,45,0.022222222222222223,8,12,7,3,1,0.125,9,0.75,0.5
30,0.1,65,0.015384615384615385,8,12,7,7,1,0.125,5,0.4166666666666667,0.3
30,0.1,85,0.011764705882352941,8,12,7,10,1,0.125,2,0.16666666666666666,0.15
30,0.1,95,0.010526315789473684,8,12,8,10,0,0.0,2,0.16666666666666666,0.1
30,0.1,115,0.008695652173913044,8,12,10,7,2,0.25,5,0.4166666666666667,0.15
30,0.1,135,0.007407407407407408,8,12,9,8,1,0.125,4,0.3333333333333333,0.15
30,0.1,185,0.005405405405405406,8,12,8,6,0,0.0,6,0.5,0.3
30,0.2,45,0.022222222222222223,8,12,7,3,1,0.125,9,0.75,0.5
30,0.2,65,0.015384615384615385,8,12,7,7,1,0.125,5,0.4166666666666667,0.3
30,0.2,85,0.011764705882352941,8,12,7,10,1,0.125,2,0.16666666666666666,0.15
30,0.2,95,0.010526315789473684,8,12,8,10,0,0.0,2,0.16666666666666666,0.1
30,0.2,115,0.008695652173913044,8,12,10,7,2,0.25,5,0.4166666666666667,0.15
30,0.2,135,0.007407407407407408,8,12,9,8,1,0.125,4,0.3333333333333333,0.15
30,0.2,185,0.005405405405405406,8,12,8,6,0,0.0,6,0.5,0.3
30,0.3,45,0.022222222222222223,8,12,7,3,1,0.125,9,0.75,0.5
30,0.3,65,0.015384615384615385,8,12,7,7,1,0.125,5,0.4166666666666667,0.3
30,0.3,85,0.011764705882352941,8,12,7,9,1,0.125,3,0.25,0.2
30,0.3,95,0.010526315789473684,8,12,7,9,1,0.125,3,0.25,0.2
30,0.3,115,0.008695652173913044,8,12,10,7,2,0.25,5,0.4166666666666667,0.15
30,0.3,135,0.007407407407407408,8,12,8,8,0,0.0,4,0.3333333333333333,0.2
30,0.3,185,0.005405405405405406,8,12,7,6,1,0.125,6,0.5,0.35
30,0.4,45,0.022222222222222223,8,12,6,2,2,0.25,10,0.8333333333333334,0.6
30,0.4,65,0.015384615384615385,8,12,7,6,1,0.125,6,0.5,0.35
30,0.4,85,0.011764705882352941,8,12,7,7,1,0.125,5,0.4166666666666667,0.3
30,0.4,95,0.010526315789473684,8,12,7,9,1,0.125,3,0.25,0.2
30,0.4,115,0.008695652173913044,8,12,9,7,1,0.125,5,0.4166666666666667,0.2
30,0.4,135,0.007407407407407408,8,12,9,6,1,0.125,6,0.5,0.25
30,0.4,185,0.005405405405405406,8,12,5,5,3,0.375,7,0.5833333333333334,0.5
30,0.5,45,0.022222222222222223,8,12,6,2,2,0.25,10,0.8333333333333334,0.6
30,0.5,65,0.015384615384615385,8,12,6,6,2,0.25,6,0.5,0.4
30,0.5,85,0.011764705882352941,8,12,6,7,2,0.25,5,0.4166666666666667,0.35
30,0.5,95,0.010526315789473684,8,12,7,8,1,0.125,4,0.3333333333333333,0.25
30,0.5,115,0.008695652173913044,8,12,9,8,1,0.125,4,0.3333333333333333,0.15
30,0.5,135,0.007407407407407408,8,12,7,7,1,0.125,5,0.4166666666666667,0.3
30,0.5,185,0.005405405405405406,8,12,5,5,3,0.375,7,0.5833333333333334,0.5
