Skip Frames,Confidence Config,Media,Factor_escala,Count In Real,Count Out Real,Count In Estimated,Count Out Estimated,Error In Abs,Error In Rel,Error Out Abs,Error Out Rel,Error Global,Detecciones
5,0.1,85,0.011764705882352941,6,7,7,5,1,0.16666666666666666,2,0.2857142857142857,0.07692307692307693,14
5,0.1,95,0.010526315789473684,6,7,6,8,0,0.0,1,0.14285714285714285,0.07692307692307693,16
5,0.1,115,0.008695652173913044,6,7,12,4,6,1.0,3,0.42857142857142855,0.23076923076923078,15
5,0.1,127,0.007874015748031496,6,7,11,3,5,0.8333333333333334,4,0.5714285714285714,0.07692307692307693,14
5,0.1,135,0.007407407407407408,6,7,9,5,3,0.5,2,0.2857142857142857,0.07692307692307693,13
5,0.2,85,0.011764705882352941,6,7,7,5,1,0.16666666666666666,2,0.2857142857142857,0.07692307692307693,14
5,0.2,95,0.010526315789473684,6,7,6,8,0,0.0,1,0.14285714285714285,0.07692307692307693,16
5,0.2,115,0.008695652173913044,6,7,12,4,6,1.0,3,0.42857142857142855,0.23076923076923078,15
5,0.2,127,0.007874015748031496,6,7,11,3,5,0.8333333333333334,4,0.5714285714285714,0.07692307692307693,14
5,0.2,135,0.007407407407407408,6,7,9,5,3,0.5,2,0.2857142857142857,0.07692307692307693,13
5,0.3,85,0.011764705882352941,6,7,8,6,2,0.3333333333333333,1,0.14285714285714285,0.07692307692307693,15
5,0.3,95,0.010526315789473684,6,7,6,8,0,0.0,1,0.14285714285714285,0.07692307692307693,13
5,0.3,115,0.008695652173913044,6,7,10,5,4,0.6666666666666666,2,0.2857142857142857,0.15384615384615385,14
5,0.3,127,0.007874015748031496,6,7,8,6,2,0.3333333333333333,1,0.14285714285714285,0.07692307692307693,13
5,0.3,135,0.007407407407407408,6,7,9,5,3,0.5,2,0.2857142857142857,0.07692307692307693,13
5,0.4,85,0.011764705882352941,6,7,7,6,1,0.16666666666666666,1,0.14285714285714285,0.0,13
5,0.4,95,0.010526315789473684,6,7,4,10,2,0.3333333333333333,3,0.42857142857142855,0.07692307692307693,13
5,0.4,115,0.008695652173913044,6,7,7,6,1,0.16666666666666666,1,0.14285714285714285,0.0,12
5,0.4,127,0.007874015748031496,6,7,6,7,0,0.0,0,0.0,0.0,12
5,0.4,135,0.007407407407407408,6,7,8,6,2,0.3333333333333333,1,0.14285714285714285,0.07692307692307693,13
15,0.1,85,0.011764705882352941,6,7,9,4,3,0.5,3,0.42857142857142855,0.0,14
15,0.1,95,0.010526315789473684,6,7,8,5,2,0.3333333333333333,2,0.2857142857142857,0.0,12
15,0.1,115,0.008695652173913044,6,7,9,4,3,0.5,3,0.42857142857142855,0.0,13
15,0.1,127,0.007874015748031496,6,7,8,6,2,0.3333333333333333,1,0.14285714285714285,0.07692307692307693,13
15,0.1,135,0.007407407407407408,6,7,7,7,1,0.16666666666666666,0,0.0,0.07692307692307693,13
15,0.2,85,0.011764705882352941,6,7,9,4,3,0.5,3,0.42857142857142855,0.0,14
15,0.2,95,0.010526315789473684,6,7,8,5,2,0.3333333333333333,2,0.2857142857142857,0.0,12
15,0.2,115,0.008695652173913044,6,7,9,4,3,0.5,3,0.42857142857142855,0.0,13
15,0.2,127,0.007874015748031496,6,7,8,6,2,0.3333333333333333,1,0.14285714285714285,0.07692307692307693,13
15,0.2,135,0.007407407407407408,6,7,7,7,1,0.16666666666666666,0,0.0,0.07692307692307693,13
15,0.3,85,0.011764705882352941,6,7,9,5,3,0.5,2,0.2857142857142857,0.07692307692307693,14
15,0.3,95,0.010526315789473684,6,7,8,5,2,0.3333333333333333,2,0.2857142857142857,0.0,12
15,0.3,115,0.008695652173913044,6,7,8,4,2,0.3333333333333333,3,0.42857142857142855,0.07692307692307693,12
15,0.3,127,0.007874015748031496,6,7,7,5,1,0.16666666666666666,2,0.2857142857142857,0.07692307692307693,11
15,0.3,135,0.007407407407407408,6,7,7,6,1,0.16666666666666666,1,0.14285714285714285,0.0,12
15,0.4,85,0.011764705882352941,6,7,8,5,2,0.3333333333333333,2,0.2857142857142857,0.0,12
15,0.4,95,0.010526315789473684,6,7,8,5,2,0.3333333333333333,2,0.2857142857142857,0.0,12
15,0.4,115,0.008695652173913044,6,7,8,4,2,0.3333333333333333,3,0.42857142857142855,0.07692307692307693,12
15,0.4,127,0.007874015748031496,6,7,7,5,1,0.16666666666666666,2,0.2857142857142857,0.07692307692307693,11
15,0.4,135,0.007407407407407408,6,7,7,6,1,0.16666666666666666,1,0.14285714285714285,0.0,12
20,0.1,85,0.011764705882352941,6,7,8,5,2,0.3333333333333333,2,0.2857142857142857,0.0,13
20,0.1,95,0.010526315789473684,6,7,11,4,5,0.8333333333333334,3,0.42857142857142855,0.15384615384615385,14
20,0.1,115,0.008695652173913044,6,7,7,7,1,0.16666666666666666,0,0.0,0.07692307692307693,13
20,0.1,127,0.007874015748031496,6,7,7,6,1,0.16666666666666666,1,0.14285714285714285,0.0,12
20,0.1,135,0.007407407407407408,6,7,8,5,2,0.3333333333333333,2,0.2857142857142857,0.0,12
20,0.2,85,0.011764705882352941,6,7,8,5,2,0.3333333333333333,2,0.2857142857142857,0.0,13
20,0.2,95,0.010526315789473684,6,7,11,4,5,0.8333333333333334,3,0.42857142857142855,0.15384615384615385,14
20,0.2,115,0.008695652173913044,6,7,7,7,1,0.16666666666666666,0,0.0,0.07692307692307693,13
20,0.2,127,0.007874015748031496,6,7,7,6,1,0.16666666666666666,1,0.14285714285714285,0.0,12
20,0.2,135,0.007407407407407408,6,7,8,5,2,0.3333333333333333,2,0.2857142857142857,0.0,12
